word1,word2,word3,true_word,section,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_9,candidate_10,freq_subset,rcond,measure,overall_accuracy
canberra,australia,london,england,capital-world,i,viagra,cialis,im,ll,......,.....,lol,dont,thats,10000,0.001,naive_cosine,0.11956521739130435
canberra,australia,madrid,spain,capital-world,i,dont,thats,cant,ur,im,viagra,ll,cialis,lol,10000,0.001,naive_cosine,0.11956521739130435
canberra,australia,manila,philippines,capital-world,viagra,cialis,en,i,¬,ll,x##,eg,pc,folders,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,dhaka,bangladesh,capital-world,i,mo,upto,eh,cant,lol,se,¬,~,china,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,doha,qatar,capital-world,Vs,viagra,etc,vs,com,tv,Lets,eh,Kochi,ie,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,dublin,ireland,capital-world,i,¬,.....,lol,****,se,thats,im,dont,o,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,havana,cuba,capital-world,eh,viagra,mo,lol,i,se,w,retails,da,ur,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,helsinki,finland,capital-world,ie,eg,i,#:#,+,viagra,##:#,para,x,¬,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,islamabad,pakistan,capital-world,i,Kasab,viagra,LAHORE,Pervez_Musharraf,tv,upto,LeT,ISLAMABAD,Pakistan,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,jakarta,indonesia,capital-world,i,lol,dont,mo,.....,cant,......,min,eh,=,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,kabul,afghanistan,capital-world,na,eh,¬,i,se,para,o,****,ur,Pak,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,kampala,uganda,capital-world,mo,cant,na,eh,se,Lets,l,vs,Vs,upto,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,kathmandu,nepal,capital-world,upto,approx,KATHMANDU,Himachal_Pradesh,Nepal,tv,Lets,"#,####",paise,Kolkata,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,kiev,ukraine,capital-world,viagra,cheese,lb.,potato,ie,cialis,Score,g,+,pumpkin,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,kingston,jamaica,capital-world,lol,cant,.....,tv,i,dont,w,thats,......,****,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,lima,peru,capital-world,o,bean,na,eh,ma,pineapple,sa,y,mo,¬,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,lisbon,portugal,capital-world,i,lol,com,¬,tv,dont,eh,.....,****,cant,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,london,england,capital-world,lol,i,.....,im,dont,thats,......,London,cant,ur,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,madrid,spain,capital-world,Real_Madrid,dont,Barca,thats,cant,Rafa,Atletico_Madrid,i,lol,Atletico,10000,0.001,naive_cosine,0.11956521739130435
copenhagen,denmark,manila,philippines,capital-world,cardboard,envelopes,pencil,Cebu,pencils,Davao,cloth,MANILA,ng,Iloilo,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,doha,qatar,capital-world,sub_continent,subcontinent,Sehwag,Dhaka,Bangladesh,Shoaib,Sri_Lankans,Nagpur,Zaheer,Sangakkara,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,dublin,ireland,capital-world,......,ur,i,dont,im,.....,etc,thats,u,sic,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,havana,cuba,capital-world,ur,u,......,dont,i,.....,Nagpur,im,etc,Dhoni,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,helsinki,finland,capital-world,i,etc,dont,ur,im,#_#,......,thats,Sehwag,Dhoni,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,islamabad,pakistan,capital-world,Pakistan,Lahore,Dhaka,Karachi,Mohali,Multan,Bangladesh,Shoaib,Afridi,Sehwag,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,jakarta,indonesia,capital-world,......,dont,ur,i,u,.....,im,thats,........,lol,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,kabul,afghanistan,capital-world,Pakistan,ur,......,Dhaka,Bangladesh,Sri_Lanka,Pakistani,dont,Afridi,Pathan,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,kampala,uganda,capital-world,Dhaka,Nagpur,Sapa_AFP,dont,......,ur,u,Kampala,Vadodara,Bangladesh,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,kathmandu,nepal,capital-world,Dhaka,Nagpur,Bangladesh,Mohali,Pakistan,Multan,Sri_Lanka,cricket,Lahore,Vadodara,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,kiev,ukraine,capital-world,Sehwag,Dhoni,Sangakkara,Muralitharan,Proteas,Windies,captain_Ricky_Ponting,Pietersen,sub_continent,Nagpur,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,kingston,jamaica,capital-world,......,dont,.....,ur,i,u,thats,im,sic,cant,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,lima,peru,capital-world,......,ur,i,im,o,u,dont,lol,viagra,ma,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,lisbon,portugal,capital-world,dont,......,u,i,ur,.....,thats,Dhoni,im,Sehwag,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,london,england,capital-world,......,dont,im,.....,i,lol,thats,ur,u,etc,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,madrid,spain,capital-world,dont,Real_Madrid,Barca,thats,ur,Man_Utd,Atletico,i,cant,Atletico_Madrid,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,manila,philippines,capital-world,Dhaka,Davao,PIA,Manila,Cebu,Chittagong,Manny_Pacquiao,etc,Sri_Lanka,Sapa_AFP,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,moscow,russia,capital-world,im,ur,dont,......,i,thats,lol,u,.....,sic,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,muscat,oman,capital-world,grape,wines,wine,grapes,Chardonnay,Bordeaux,olives,reds,vineyards,winemakers,10000,0.001,naive_cosine,0.11956521739130435
dhaka,bangladesh,nairobi,kenya,capital-world,Sapa_AFP,dont,ur,Bangladesh,......,i,u,Dhaka,cricket,Graeme_Smith,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,dublin,ireland,capital-world,im,i,ur,......,¬,sic,.....,da,se,dont,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,havana,cuba,capital-world,da,ur,im,ya,na,sic,u,ma,se,i,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,helsinki,finland,capital-world,i,para,en,im,¬,da,se,ie,sic,na,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,islamabad,pakistan,capital-world,i,sic,Pakistan,ur,Islamabad,Prime_Minister_Shaukat_Aziz,ANP,Lahore,im,......,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,jakarta,indonesia,capital-world,......,im,ur,i,da,ma,dont,u,lol,.....,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,kabul,afghanistan,capital-world,na,da,ur,ma,sic,......,ya,se,para,i,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,kampala,uganda,capital-world,da,na,ur,ya,el,Kampala,......,se,u,ma,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,kathmandu,nepal,capital-world,ur,da,im,u,i,st,nd,......,para,sic,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,kiev,ukraine,capital-world,g,da,¬,w,im,y,en,sic,i,t,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,kingston,jamaica,capital-world,......,im,ur,sic,.....,i,dont,lol,w,u,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,lima,peru,capital-world,na,ma,da,bean,sa,y,o,ah,ng,¬,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,lisbon,portugal,capital-world,i,im,ur,......,u,da,dont,lol,.....,¬,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,london,england,capital-world,im,......,lol,i,.....,dont,thats,ur,u,London,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,madrid,spain,capital-world,dont,Real_Madrid,thats,ur,im,i,Barca,cant,Atletico_Madrid,Man_Utd,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,manila,philippines,capital-world,Davao,ng,Cebu,Manila,sa,na,Philippine,Iloilo,envelopes,Metro_Manila,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,moscow,russia,capital-world,im,ur,lol,i,sic,......,thats,dont,u,.....,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,muscat,oman,capital-world,grape,Chardonnay,grapes,wine,wines,olives,olive_oil,Winery,berry,caramel,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,nairobi,kenya,capital-world,ur,im,sic,i,da,ya,......,ma,dont,na,10000,0.001,naive_cosine,0.11956521739130435
doha,qatar,nassau,bahamas,capital-world,i,im,lol,ur,sic,thats,u,da,ya,dont,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,havana,cuba,capital-world,PNG,Ireland,viagra,Sri_Lanka,IE,ll,Romania,Vanuatu,le,mo,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,helsinki,finland,capital-world,binary,IE,Firefox,ie,encoding,Ireland,OS,browsers,partition,browser,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,islamabad,pakistan,capital-world,Pakistan,Ireland,Sri_Lanka,IE,Pervez_Musharraf,NWFP,Kashmir,PNG,Islamabad,Cyprus,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,jakarta,indonesia,capital-world,pc,IE,thats,im,Indonesia,PNG,ll,cant,mo,......,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,kabul,afghanistan,capital-world,PNG,Pakistan,Sri_Lanka,Macedonia,EU,Balkan,Macedonian,Romania,Turkey,Kosovo,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,kampala,uganda,capital-world,PNG,Uganda,Nigeria,INEC,Ireland,Kenya,Burundi,Nigerians,Party_PDP,DR_Congo,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,kathmandu,nepal,capital-world,Ireland,Cyprus,PNG,Donegal,Sri_Lanka,IE,Macedonia,Moldova,Ukraine,Nepal,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,kiev,ukraine,capital-world,Ukraine,Ireland,Moldova,EU,Slovenia,Macedonia,Latvia,Cyprus,Estonia,Belarus,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,kingston,jamaica,capital-world,cant,thats,im,pc,lol,ll,dont,......,i,.....,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,lima,peru,capital-world,ma,na,viagra,mo,le,o,ah,di,ll,eh,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,lisbon,portugal,capital-world,Ireland,EU,Cyprus,Macedonia,eurozone,PNG,ie,IE,Malta,Donegal,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,london,england,capital-world,im,thats,lol,......,i,dont,ll,.....,cant,London,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,madrid,spain,capital-world,thats,dont,Barca,cant,Real_Madrid,Xavi,Getafe,im,La_Liga,i,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,manila,philippines,capital-world,Cebu,folders,folder,Philippines,Davao,Mindanao,Comelec,PNG,Manila,Philippine,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,moscow,russia,capital-world,Estonia,Ukraine,Finland,Latvia,Belarus,im,Moldova,thats,Romania,lol,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,muscat,oman,capital-world,grape,Chardonnay,wine,creamy,wines,caramel,grapes,Bordeaux,cheeses,vineyards,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,nairobi,kenya,capital-world,Ireland,PNG,Nigeria,IE,Cyprus,Donegal,Firefox,Moldova,Macedonia,Kenya,10000,0.001,naive_cosine,0.11956521739130435
dublin,ireland,nassau,bahamas,capital-world,Firefox,IE,Ireland,binary,crappy,Donegal,Cyprus,browsers,patching,browser,10000,0.001,naive_cosine,0.11956521739130435
cairo,egypt,manila,philippines,capital-world,sic,cardboard,etc.,ie,AP_NewsCenter,er,sheets,brown,By_Maureen_O'Gara,</s>,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,copenhagen,denmark,capital-world,i,ll,sic,en,.....,ie,......,eg,¬,b,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,dhaka,bangladesh,capital-world,i,ll,ie,sic,.....,eg,b,etc,¬,en,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,doha,qatar,capital-world,i,ie,eg,ll,etc,sic,etc.,b,.....,en,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,dublin,ireland,capital-world,i,en,ll,¬,.....,sic,eg,......,etc,id,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,havana,cuba,capital-world,i,ll,sic,en,.....,ie,eg,etc,¬,b,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,helsinki,finland,capital-world,i,eg,ie,en,ll,sic,b,etc,¬,.....,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,islamabad,pakistan,capital-world,i,ll,sic,ie,.....,eg,b,......,en,etc,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,jakarta,indonesia,capital-world,i,ll,......,.....,ie,sic,¬,pc,eg,dont,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,kabul,afghanistan,capital-world,i,ll,sic,en,¬,.....,ie,......,etc,b,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,kampala,uganda,capital-world,i,ll,ie,sic,.....,etc,eg,......,b,en,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,kathmandu,nepal,capital-world,i,ie,ll,sic,.....,eg,b,etc,etc.,en,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,kiev,ukraine,capital-world,ie,eg,i,ll,sic,b,en,.....,etc.,¬,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,kingston,jamaica,capital-world,i,ll,sic,.....,......,cant,dont,etc,thats,eg,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,lima,peru,capital-world,i,en,viagra,¬,ll,se,......,.....,o,na,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,lisbon,portugal,capital-world,i,ie,ll,.....,eg,sic,b,¬,......,etc,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,london,england,capital-world,i,im,ll,viagra,......,dont,lol,thats,.....,ur,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,madrid,spain,capital-world,i,dont,thats,cant,ur,im,ll,lol,u,......,10000,0.001,euclidean_distance,0.03260869565217391
canberra,australia,manila,philippines,capital-world,i,en,ie,eg,sic,ll,etc.,¬,etc,w,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,dhaka,bangladesh,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,ie,whereas,etc.,.....,aa,all,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,doha,qatar,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,the,ie,all,which,whereas,etc.,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,dublin,ireland,capital-world,.....,ie,AP_NewsCenter,+,etc.,etc,</s>,By_Maureen_O'Gara,i,o,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,havana,cuba,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,ie,the,aa,.....,etc.,*,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,helsinki,finland,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,ie,c_UPI,eg,whereas,the,which,etc.,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,islamabad,pakistan,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,the,ie,aa,which,in,all,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,jakarta,indonesia,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,.....,ie,~,*,::,aa,whereas,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,kabul,afghanistan,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,c_UPI,*,ie,.....,the,aa,n,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,kampala,uganda,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,the,who,ie,which,whereas,namely,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,kathmandu,nepal,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,the,all,which,in,for,as,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,kiev,ukraine,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,ie,the,plus,which,all,only,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,kingston,jamaica,capital-world,.....,AP_NewsCenter,</s>,By_Maureen_O'Gara,etc.,c_UPI,ie,etc,sic,~,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,lima,peru,capital-world,o,AP_NewsCenter,</s>,By_Maureen_O'Gara,.....,n,y,bean,aa,i,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,lisbon,portugal,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,c_UPI,ie,plus,*,the,all,.....,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,london,england,capital-world,.....,i,......,lol,thats,dont,etc,London,im,u,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,madrid,spain,capital-world,dont,thats,cant,i,.....,u,Real_Madrid,wont,lol,......,10000,0.001,euclidean_distance,0.03260869565217391
copenhagen,denmark,manila,philippines,capital-world,AP_NewsCenter,</s>,By_Maureen_O'Gara,etc.,ie,c_UPI,o,cardboard,paper,aa,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,doha,qatar,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,etc,.....,here,sic,etc.,the,......,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,dublin,ireland,capital-world,.....,......,etc,i,sic,u,dont,thats,.......,wont,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,havana,cuba,capital-world,.....,sic,AP_NewsCenter,etc,......,u,By_Maureen_O'Gara,</s>,i,r,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,helsinki,finland,capital-world,AP_NewsCenter,etc,</s>,By_Maureen_O'Gara,sic,.....,ie,i,etc.,b,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,islamabad,pakistan,capital-world,AP_NewsCenter,sic,.....,By_Maureen_O'Gara,</s>,Pakistan,......,i,etc,u,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,jakarta,indonesia,capital-world,......,.....,i,u,sic,dont,etc,.......,........,thats,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,kabul,afghanistan,capital-world,sic,.....,AP_NewsCenter,......,etc,By_Maureen_O'Gara,</s>,r,i,.......,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,kampala,uganda,capital-world,AP_NewsCenter,.....,</s>,By_Maureen_O'Gara,etc,sic,......,.......,u,the,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,kathmandu,nepal,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,.....,here,the,sic,etc,in,......,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,kiev,ukraine,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,.....,sic,the,etc,but,ie,etc.,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,kingston,jamaica,capital-world,.....,......,sic,etc,u,i,dont,.......,wont,#_#,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,lima,peru,capital-world,......,o,.....,i,u,#_#,sic,dont,thats,r,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,lisbon,portugal,capital-world,.....,AP_NewsCenter,......,By_Maureen_O'Gara,</s>,sic,etc,u,i,etc.,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,london,england,capital-world,......,dont,im,i,.....,thats,lol,u,etc,ur,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,madrid,spain,capital-world,dont,thats,Real_Madrid,i,u,cant,ur,Barca,im,......,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,manila,philippines,capital-world,sic,etc,etc.,AP_NewsCenter,.....,By_Maureen_O'Gara,</s>,paper,o,i,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,moscow,russia,capital-world,.....,......,sic,i,u,dont,thats,etc,im,.......,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,muscat,oman,capital-world,grape,wine,Bordeaux,reds,grapes,AP_NewsCenter,#_#,olives,luscious,i,10000,0.001,euclidean_distance,0.03260869565217391
dhaka,bangladesh,nairobi,kenya,capital-world,AP_NewsCenter,.....,By_Maureen_O'Gara,</s>,sic,......,etc,the,i,etc.,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,dublin,ireland,capital-world,sic,.....,......,i,etc,AP_NewsCenter,ie,By_Maureen_O'Gara,</s>,er,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,havana,cuba,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,aa,sic,the,.....,c_UPI,ie,er,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,helsinki,finland,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,ie,the,furthermore,sic,aa,which,c_UPI,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,islamabad,pakistan,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,aa,sic,that,furthermore,in,c_UPI,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,jakarta,indonesia,capital-world,.....,AP_NewsCenter,......,By_Maureen_O'Gara,</s>,sic,aa,ie,i,er,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,kabul,afghanistan,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,sic,aa,.....,the,c_UPI,er,furthermore,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,kampala,uganda,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,sic,aa,furthermore,that,.....,in,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,kathmandu,nepal,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,aa,in,that,which,c_UPI,on,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,kiev,ukraine,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,aa,ie,c_UPI,that,which,in,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,kingston,jamaica,capital-world,sic,.....,......,AP_NewsCenter,By_Maureen_O'Gara,</s>,i,aa,u,etc,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,lima,peru,capital-world,o,y,aa,uh,na,ma,.....,ah,......,AP_NewsCenter,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,lisbon,portugal,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,aa,the,.....,sic,ie,furthermore,that,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,london,england,capital-world,......,im,.....,i,thats,lol,dont,u,sic,London,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,madrid,spain,capital-world,dont,thats,i,u,cant,im,ur,.....,......,wont,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,manila,philippines,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,sic,etc.,aa,brown,ie,paper,the,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,moscow,russia,capital-world,sic,.....,AP_NewsCenter,......,By_Maureen_O'Gara,</s>,aa,i,ie,er,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,muscat,oman,capital-world,grape,wine,Chardonnay,grapes,berry,honey,lavender,lemon,AP_NewsCenter,olives,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,nairobi,kenya,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,aa,sic,that,c_UPI,.....,in,10000,0.001,euclidean_distance,0.03260869565217391
doha,qatar,nassau,bahamas,capital-world,AP_NewsCenter,By_Maureen_O'Gara,</s>,the,aa,that,just,but,sic,one,10000,0.001,euclidean_distance,0.03260869565217391
dublin,ireland,havana,cuba,capital-world,AP_NewsCenter,ie,</s>,By_Maureen_O'Gara,the,whereas,only,moreover,aa,which,10000,0.001,euclidean_distance,0.03260869565217391
