word1,word2,word3,true_word,section,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_9,candidate_10,freq_subset,rcond,measure,overall_accuracy
muscat,oman,tehran,iran,capital-world,sic,.....,etc,IF,DC,ANY,BIG,WORLD,govt,ing,10000,0.001,naive_cosine,0.07692307692307693
muscat,oman,tokyo,japan,capital-world,sic,etc,......,.....,**,f,ur,er,i,ho,10000,0.001,naive_cosine,0.07692307692307693
muscat,oman,tripoli,libya,capital-world,sic,etc,.....,ing,govt,>>,f,Lanka,......,**,10000,0.001,naive_cosine,0.07692307692307693
muscat,oman,vienna,austria,capital-world,sic,etc,ing,.....,h,f,ie,ur,......,b,10000,0.001,naive_cosine,0.07692307692307693
muscat,oman,warsaw,poland,capital-world,sic,ing,U.,etc,Govt,SI,STATE,govt,.....,UP,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,nassau,bahamas,capital-world,dont,lol,cant,.....,......,thats,u,ur,im,ya,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,ottawa,canada,capital-world,dont,.....,......,sic,lol,wont,cant,thats,im,ur,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,paris,france,capital-world,im,dont,ur,......,lol,u,ll,.....,cant,i,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,rome,italy,capital-world,......,dont,cant,.....,im,lol,ur,thats,u,wont,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,stockholm,sweden,capital-world,dont,......,.....,ur,cant,lol,im,u,ll,i,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,tehran,iran,capital-world,dont,.....,lol,ur,cant,......,thats,.......,wont,im,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,tokyo,japan,capital-world,......,lol,dont,im,ur,.....,i,thats,cant,u,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,tripoli,libya,capital-world,......,dont,ur,.....,lol,sic,im,u,.......,cant,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,vienna,austria,capital-world,ur,dont,......,lol,.....,im,cant,ll,thats,etc,10000,0.001,naive_cosine,0.07692307692307693
nairobi,kenya,warsaw,poland,capital-world,dont,......,cant,.....,im,lol,u,ur,.......,ya,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,ottawa,canada,capital-world,.....,......,dont,sic,ur,>>,eh,lol,cant,wont,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,paris,france,capital-world,ur,im,......,dont,.....,etc,i,lol,cant,da,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,rome,italy,capital-world,......,.....,dont,cant,........,ah,im,ur,.......,lol,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,stockholm,sweden,capital-world,......,.....,........,ur,.......,dont,ah,i,cant,sic,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,tehran,iran,capital-world,........,.....,......,.......,dont,ur,cant,lol,BUT,tv,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,tokyo,japan,capital-world,......,.....,ur,i,im,lol,dont,........,.......,thats,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,tripoli,libya,capital-world,......,........,.....,.......,ur,sic,dont,ah,lol,i,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,vienna,austria,capital-world,ur,......,.....,........,ah,etc,.......,dont,im,lol,10000,0.001,naive_cosine,0.07692307692307693
nassau,bahamas,warsaw,poland,capital-world,......,........,.......,.....,dont,ah,ur,cant,Goa,im,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,paris,france,capital-world,viagra,cialis,ll,im,i,en,ur,le,etc,dont,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,rome,italy,capital-world,viagra,cialis,¬,ll,im,......,en,w,pc,i,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,stockholm,sweden,capital-world,viagra,cialis,ll,i,eg,h,en,windows,pc,lo,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,tehran,iran,capital-world,viagra,cialis,pc,i,ll,tv,lo,windows,lol,prescription,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,tokyo,japan,capital-world,viagra,cialis,i,pc,im,ll,en,eg,lo,lol,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,tripoli,libya,capital-world,viagra,cialis,ll,i,en,eg,pc,h,ve,¬,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,vienna,austria,capital-world,viagra,cialis,eg,ll,en,et,i,pc,china,ie,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,warsaw,poland,capital-world,viagra,cialis,en,Viagra,prescription,pc,eg,ll,et,¬,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,abuja,nigeria,capital-world,viagra,cialis,ll,i,.....,pc,Nigerians,cant,Nigeria,......,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,accra,ghana,capital-world,viagra,cialis,ll,pc,en,eg,i,prescription,lo,continent,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,amman,jordan,capital-world,viagra,cialis,pc,ll,i,Cialis,en,lo,Viagra,prescription,10000,0.001,naive_cosine,0.07692307692307693
ottawa,canada,ankara,turkey,capital-world,viagra,silk,cialis,fabrics,china,ll,pc,custom,satin,Nigeria,10000,0.001,naive_cosine,0.07692307692307693
paris,france,rome,italy,capital-world,......,thats,****,.....,¬,.......,cant,dont,........,lol,10000,0.001,naive_cosine,0.07692307692307693
paris,france,stockholm,sweden,capital-world,France,Montpellier,.....,Belgium,****,h,thats,min,Anelka,........,10000,0.001,naive_cosine,0.07692307692307693
paris,france,tehran,iran,capital-world,Anelka,Ivory_Coast,Uruguayan,Algeria,min,Montpellier,Zidane,France,Ivorian,Rennes,10000,0.001,naive_cosine,0.07692307692307693
paris,france,tokyo,japan,capital-world,thats,****,......,i,.....,Japan,lol,:),........,Taiwan,10000,0.001,naive_cosine,0.07692307692307693
paris,france,tripoli,libya,capital-world,Kadhafi,Ivory_Coast,Libya,Gaddafi,Libyan,Gbagbo,France,militiamen,Chadian,Anelka,10000,0.001,naive_cosine,0.07692307692307693
paris,france,vienna,austria,capital-world,France,****,thats,et,Montpellier,Belgium,Firstly,en,.....,Anelka,10000,0.001,naive_cosine,0.07692307692307693
paris,france,warsaw,poland,capital-world,France,Poland,Blanc,Polish,Belgium,Uruguayan,Poles,Montpellier,Italy,URI,10000,0.001,naive_cosine,0.07692307692307693
paris,france,abuja,nigeria,capital-world,Nigeria,.....,Cameroon,Jos,thats,Gambia,Nigerians,Togo,.......,Ivory_Coast,10000,0.001,naive_cosine,0.07692307692307693
paris,france,accra,ghana,capital-world,Uruguayan,Cameroon,Senegal,min,Anelka,Togo,Senegalese,Ivory_Coast,Ivorian,France,10000,0.001,naive_cosine,0.07692307692307693
paris,france,amman,jordan,capital-world,Zidane,min,Anelka,Ribery,France,Firstly,Montpellier,treason,L',Galatasaray,10000,0.001,naive_cosine,0.07692307692307693
paris,france,ankara,turkey,capital-world,Nigeria,Cameroon,Togo,Essien,Nigerian,Africans,Senegalese,Ivorian,Senegal,Ghanaian,10000,0.001,naive_cosine,0.07692307692307693
moscow,russia,muscat,oman,capital-world,grape,Chardonnay,wine,grapes,pears,berry,reds,wines,peach,lemon,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,nairobi,kenya,capital-world,sic,ie,AP_NewsCenter,.....,</s>,By_Maureen_O'Gara,etc.,wont,*,er,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,nassau,bahamas,capital-world,ie,sic,AP_NewsCenter,.....,or,</s>,By_Maureen_O'Gara,anyway,either,etc.,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,ottawa,canada,capital-world,sic,ie,.....,er,wont,i,anyways,>>,......,thats,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,paris,france,capital-world,im,i,sic,dont,ur,ll,.....,etc,thats,......,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,rome,italy,capital-world,sic,.....,......,im,thats,wont,ie,dont,i,er,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,stockholm,sweden,capital-world,ie,sic,.....,i,er,r,etc.,AP_NewsCenter,eg,etc,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,tehran,iran,capital-world,sic,.....,ie,AP_NewsCenter,Russia,wont,</s>,By_Maureen_O'Gara,i,er,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,tokyo,japan,capital-world,i,.....,sic,im,er,ie,......,thats,ok,etc,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,tripoli,libya,capital-world,sic,ie,.....,AP_NewsCenter,i,er,Russia,etc.,By_Maureen_O'Gara,</s>,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,vienna,austria,capital-world,ie,sic,eg,.....,er,i,etc,etc.,um,r,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,warsaw,poland,capital-world,ie,sic,AP_NewsCenter,Russia,</s>,By_Maureen_O'Gara,er,.....,furthermore,etc.,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,nairobi,kenya,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,sic,`_s,on,.....,that,etc,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,nassau,bahamas,capital-world,By_Maureen_O'Gara,</s>,the,AP_NewsCenter,sic,that,on,etc.,.....,ie,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,ottawa,canada,capital-world,sic,.....,>>,ie,etc,er,etc.,ing,By_Maureen_O'Gara,</s>,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,paris,france,capital-world,sic,etc,.....,......,etc.,r,ing,>>,er,ll,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,rome,italy,capital-world,sic,.....,......,ing,etc,ie,wont,er,**,---,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,stockholm,sweden,capital-world,sic,By_Maureen_O'Gara,.....,</s>,AP_NewsCenter,etc,ie,the,etc.,ing,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,tehran,iran,capital-world,By_Maureen_O'Gara,</s>,sic,AP_NewsCenter,.....,`_s,on,the,etc,that,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,tokyo,japan,capital-world,sic,.....,etc,......,**,er,etc.,ie,f,b,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,tripoli,libya,capital-world,sic,By_Maureen_O'Gara,</s>,AP_NewsCenter,.....,the,etc,`_s,on,ie,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,vienna,austria,capital-world,sic,ie,etc,By_Maureen_O'Gara,</s>,.....,AP_NewsCenter,etc.,eg,ing,10000,0.001,euclidean_distance,0.015384615384615385
muscat,oman,warsaw,poland,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,the,sic,that,on,.....,etc,ie,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,nassau,bahamas,capital-world,.....,sic,......,wont,u,dont,etc.,etc,cant,AP_NewsCenter,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,ottawa,canada,capital-world,.....,sic,......,dont,wont,>>,cant,u,thats,ll,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,paris,france,capital-world,dont,im,ur,......,u,ll,.....,lol,i,cant,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,rome,italy,capital-world,......,dont,.....,cant,wont,u,sic,im,thats,ll,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,stockholm,sweden,capital-world,.....,......,sic,dont,.......,etc,ll,u,i,cant,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,tehran,iran,capital-world,.....,......,sic,dont,wont,.......,cant,u,etc,AP_NewsCenter,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,tokyo,japan,capital-world,......,.....,dont,i,lol,im,thats,ur,cant,u,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,tripoli,libya,capital-world,.....,......,sic,.......,u,dont,etc,wont,ll,i,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,vienna,austria,capital-world,.....,......,sic,etc,dont,ll,wont,.......,cant,u,10000,0.001,euclidean_distance,0.015384615384615385
nairobi,kenya,warsaw,poland,capital-world,.....,......,sic,wont,.......,etc,u,AP_NewsCenter,dont,</s>,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,ottawa,canada,capital-world,.....,sic,......,ie,wont,etc,>>,dont,anyways,er,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,paris,france,capital-world,......,ur,im,.....,dont,etc,i,sic,ll,cant,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,rome,italy,capital-world,......,.....,dont,.......,sic,cant,........,ah,wont,thats,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,stockholm,sweden,capital-world,.....,......,sic,.......,........,ie,AP_NewsCenter,etc,</s>,By_Maureen_O'Gara,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,tehran,iran,capital-world,.....,AP_NewsCenter,.......,sic,......,........,</s>,By_Maureen_O'Gara,BUT,etc,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,tokyo,japan,capital-world,......,.....,i,........,.......,etc,sic,~,dont,er,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,tripoli,libya,capital-world,.....,sic,......,AP_NewsCenter,.......,........,etc,By_Maureen_O'Gara,</s>,~,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,vienna,austria,capital-world,.....,ie,......,etc,sic,.......,etc.,........,AP_NewsCenter,er,10000,0.001,euclidean_distance,0.015384615384615385
nassau,bahamas,warsaw,poland,capital-world,AP_NewsCenter,.....,</s>,By_Maureen_O'Gara,......,sic,c_UPI,.......,ie,etc,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,paris,france,capital-world,ll,i,viagra,im,etc,en,.....,......,eg,etc.,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,rome,italy,capital-world,ll,¬,......,.....,i,ie,w,cant,eg,sic,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,stockholm,sweden,capital-world,eg,ie,ll,i,.....,h,etc.,AP_NewsCenter,r,etc,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,tehran,iran,capital-world,AP_NewsCenter,.....,ie,</s>,By_Maureen_O'Gara,i,etc.,eg,ll,world,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,tokyo,japan,capital-world,i,eg,ll,.....,......,ie,etc.,etc,h,pc,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,tripoli,libya,capital-world,eg,ie,ll,AP_NewsCenter,i,etc.,.....,</s>,By_Maureen_O'Gara,h,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,vienna,austria,capital-world,eg,ie,ll,etc.,i,etc,.....,h,AP_NewsCenter,r,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,warsaw,poland,capital-world,AP_NewsCenter,eg,</s>,ie,By_Maureen_O'Gara,etc.,c_UPI,furthermore,.....,moreover,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,abuja,nigeria,capital-world,.....,ll,i,etc,ie,eg,etc.,......,AP_NewsCenter,sic,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,accra,ghana,capital-world,eg,AP_NewsCenter,etc.,ie,</s>,By_Maureen_O'Gara,.....,etc,ll,i,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,amman,jordan,capital-world,ie,AP_NewsCenter,eg,etc.,</s>,By_Maureen_O'Gara,etc,ll,.....,moreover,10000,0.001,euclidean_distance,0.015384615384615385
ottawa,canada,ankara,turkey,capital-world,ll,silk,custom,etc,etc.,ie,eg,moreover,.....,i,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,rome,italy,capital-world,.....,......,****,thats,.......,sic,ie,oh,wont,¬,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,stockholm,sweden,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,which,.....,meaning,the,ie,whereas,so,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,tehran,iran,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,but,which,.....,the,whereas,just,so,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,tokyo,japan,capital-world,.....,......,****,thats,ie,i,.......,~,Japan,oh,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,tripoli,libya,capital-world,By_Maureen_O'Gara,</s>,AP_NewsCenter,which,the,but,as,.....,so,then,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,vienna,austria,capital-world,ie,</s>,By_Maureen_O'Gara,whereas,AP_NewsCenter,moreover,.....,which,meaning,eg,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,warsaw,poland,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,which,the,as,but,moreover,so,meaning,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,abuja,nigeria,capital-world,.....,</s>,By_Maureen_O'Gara,AP_NewsCenter,moreover,so,.......,which,the,then,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,accra,ghana,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,which,but,the,as,so,whereas,only,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,amman,jordan,capital-world,</s>,By_Maureen_O'Gara,AP_NewsCenter,moreover,whereas,which,but,as,the,hence,10000,0.001,euclidean_distance,0.015384615384615385
paris,france,ankara,turkey,capital-world,moreover,hence,whereas,so,therefore,</s>,By_Maureen_O'Gara,AP_NewsCenter,but,meaning,10000,0.001,euclidean_distance,0.015384615384615385
moscow,russia,muscat,oman,capital-world,Chardonnay,grape,wine,wines,grapes,Bordeaux,reds,pears,Wines,olives,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,nairobi,kenya,capital-world,im,thats,sic,i,.....,wont,Russia,china,dont,ur,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,nassau,bahamas,capital-world,Russia,sic,thats,china,ok,USSR,i,:),im,ie,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,ottawa,canada,capital-world,sic,anyways,wont,.....,er,thats,en,org,i,dont,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,paris,france,capital-world,im,ur,i,le,sic,r,ll,¬,thats,dont,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,rome,italy,capital-world,¬,im,......,sic,.....,thats,dont,wont,ll,w,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,stockholm,sweden,capital-world,.....,china,i,thats,im,sic,er,r,dont,ll,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,tehran,iran,capital-world,thats,Russia,im,.....,i,sic,dont,china,wont,:),10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,tokyo,japan,capital-world,i,thats,im,er,.....,ok,sic,lol,......,dont,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,tripoli,libya,capital-world,sic,china,i,im,thats,.....,ll,:),er,Russia,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,vienna,austria,capital-world,china,im,thats,sic,i,.....,r,er,ie,ur,10000,0.001,mahalanobis_cosine,0.015384615384615385
moscow,russia,warsaw,poland,capital-world,Russia,USSR,im,china,er,thats,Moscow,sic,Ukraine,Stalin,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,nairobi,kenya,capital-world,NDC,Kampala,Malawi,NPP,Ugandan,Accra,Kanu,Ghana,Lusaka,STATE,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,nassau,bahamas,capital-world,W,ing,sic,Penn,piles,NU,etc,BIG,ROC,Big,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,ottawa,canada,capital-world,>>,sic,.....,ing,CP,wont,Ottawa,er,WC,thru,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,paris,france,capital-world,ur,im,etc,sic,.....,......,ing,r,ll,dont,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,rome,italy,capital-world,......,ing,.....,sic,mo,¬,ah,cant,w,**,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,stockholm,sweden,capital-world,.....,ing,h,etc,sic,**,f,......,b,>>,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,tehran,iran,capital-world,IF,BIG,.....,etc,sic,NDC,U.,ANY,ing,Imphal,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,tokyo,japan,capital-world,.....,......,f,**,sic,etc,h,ing,er,b,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,tripoli,libya,capital-world,sic,ing,etc,.....,>>,**,h,W,f,OG,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,vienna,austria,capital-world,ing,etc,.....,sic,h,W,ur,f,......,**,10000,0.001,mahalanobis_cosine,0.015384615384615385
muscat,oman,warsaw,poland,capital-world,U.,ing,PAP,etc,STATE,MCD,pinned,Pa,ROC,Manipur,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,nassau,bahamas,capital-world,lol,dont,cant,thats,ya,.....,LOL,u,wont,im,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,ottawa,canada,capital-world,dont,.....,lol,sic,cant,wont,eh,thats,ll,......,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,paris,france,capital-world,im,dont,ur,ll,lol,.....,......,cant,thats,i,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,rome,italy,capital-world,......,dont,cant,.....,lol,im,¬,thats,ll,ah,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,stockholm,sweden,capital-world,.....,dont,lol,cant,......,thats,ya,ll,ur,im,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,tehran,iran,capital-world,dont,.....,lol,cant,thats,ur,im,......,wont,ya,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,tokyo,japan,capital-world,lol,dont,.....,i,......,thats,im,cant,ur,ya,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,tripoli,libya,capital-world,lol,.....,dont,ll,thats,im,ya,cant,......,ur,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,vienna,austria,capital-world,.....,dont,lol,ur,im,thats,cant,ll,......,ya,10000,0.001,mahalanobis_cosine,0.015384615384615385
nairobi,kenya,warsaw,poland,capital-world,dont,lol,cant,.....,ya,im,thats,wont,u,......,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,ottawa,canada,capital-world,.....,sic,wont,eh,dont,cant,anyways,......,thats,tv,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,paris,france,capital-world,im,ur,......,dont,.....,da,cant,i,ll,sic,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,rome,italy,capital-world,......,.....,cant,dont,ah,sic,im,wont,¬,thats,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,stockholm,sweden,capital-world,.....,......,........,cant,dont,ur,ah,BS,.......,thats,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,tehran,iran,capital-world,.....,dont,cant,ur,......,BUT,........,thats,wont,BS,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,tokyo,japan,capital-world,.....,......,i,dont,thats,cant,ur,lol,im,sic,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,tripoli,libya,capital-world,.....,......,cant,sic,ur,........,dont,thats,ah,wont,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,vienna,austria,capital-world,.....,ur,......,cant,BS,dont,thats,sic,im,etc,10000,0.001,mahalanobis_cosine,0.015384615384615385
nassau,bahamas,warsaw,poland,capital-world,BS,.....,cant,dont,......,wont,eh,Goa,........,etc,10000,0.001,mahalanobis_cosine,0.015384615384615385
ottawa,canada,paris,france,capital-world,viagra,en,ll,im,¬,le,cialis,i,et,se,10000,0.001,mahalanobis_cosine,0.015384615384615385
ottawa,canada,rome,italy,capital-world,viagra,¬,ll,en,cialis,w,......,.....,et,le,10000,0.001,mahalanobis_cosine,0.015384615384615385
ottawa,canada,stockholm,sweden,capital-world,viagra,cialis,ll,en,h,windows,et,w,eg,.....,10000,0.001,mahalanobis_cosine,0.015384615384615385
ottawa,canada,tehran,iran,capital-world,viagra,cialis,en,ll,prescription,lo,et,i,.....,se,10000,0.001,mahalanobis_cosine,0.015384615384615385
ottawa,canada,tokyo,japan,capital-world,viagra,en,i,ll,cialis,¬,eg,et,h,.....,10000,0.001,mahalanobis_cosine,0.015384615384615385
